County,Age65AndOlderPct2020,AvgHHSize,Ed1LessThanHSPct,Ed5CollegePlusPct,Net_InterMigrationRate_2020_2021,OwnHomePct,Under18Pct2020,PctEmpChange2021,PctEmpAgriculture,PctEmpMining,PctEmpConstruction,PctEmpManufacturing,PctEmpTrans,PctEmpServices,PctEmpTrade,UnempRate2021,Deep_Pov_All,Median_HH_Inc_ACS,PerCapitaInc,Poverty_Rate_ACS,POPESTIMATE2021,PopDensity2020
Lewis and Clark,19.17,2.29,4.37,42.27,0.04,71.42,21.54,3.4,2.221851914,0.530467144,7.154363162,3.521635283,2.602344054,47.73093373,11.14258735,3,3.833253474,66486,38001,8.483977291,72223,20.52
Liberty,22.66,2.62,27.38,22.7,0,57.65,23.84,1.4,38.18770227,0,5.501618123,0,1.510248112,26.42934196,13.26860841,2.4,12.74900398,46507,31745,22.16135458,1946,1.37
Lincoln,29.54,2.3,8.49,19.11,0.1,77.99,18.5,4.2,7.61191922,1.525208304,8.981782234,4.745092501,8.431012569,42.12681825,14.91314786,6,5.393466201,41922,27417,16.56050955,20525,5.45
McCone,26.78,2.16,3.93,18.19,0,84.32,21.75,2,37.58169935,2.614379085,5.991285403,1.416122004,7.298474946,22.44008715,7.407407407,1.8,0.731158605,63365,34940,3.543307087,1718,0.65
Madison,30.05,2.35,3.6,31.92,0.27,77.44,16.14,3.1,13.28145266,2.931258106,10.68741894,4.643320363,4.747081712,40.98573281,11.72503243,3.2,2.656861582,56410,36692,6.962400664,8917,2.40
Meagher,29.53,2.33,3.64,29.57,0.05,92.06,17.44,5.2,23.42971087,0.797607179,6.081754736,2.392821535,5.782652044,31.50548355,14.7557328,2.5,7.688172043,51709,28333,13.5483871,1964,0.81
Mineral,29.33,2.23,7.45,25.05,0.02,81.63,17.99,10.1,8.479366874,0.67834935,8.818541549,8.027133974,7.914075749,37.9875636,12.71905031,5.3,3.505577054,50750,29952,16.25312998,4860,3.72
Missoula,16.31,2.31,3.66,44.22,0.09,58.18,19.41,3.9,2.251284162,0.256070236,6.023747466,3.927934519,6.057280473,55.14960294,15.39012605,3.4,5.456129651,61423,36563,12.63832012,119533,45.48
Musselshell,27.55,2.2,8.64,20.85,0.02,79.9,19.24,2.5,14.0438247,6.772908367,4.631474104,2.290836653,9.312749004,34.16334661,16.98207171,4.2,3.175266346,51153,30772,13.01441404,4896,2.53
Park,23.52,2.12,3.42,33.29,0.01,69.46,16.97,6.8,5.420747996,2.548975957,13.24577026,8.437221728,2.114870882,49.30988424,9.928762244,3.5,5.290786835,58510,37543,12.5811018,17473,6.13
Petroleum,27.82,2.23,0.6,28.31,0,76.41,16.73,0.8,52.20883534,0.401606426,6.827309237,0,7.228915663,11.64658635,12.04819277,2.6,3.051643193,54375,32424,7.746478873,519,0.30
Phillips,23.1,2.41,7.4,19.04,0,78.23,23.29,-1.3,25.349087,2.631578947,5.639097744,0.053705693,6.7132116,38.61439313,10.95596133,3.8,2.461759082,50789,27684,8.293499044,4192,0.82
Pondera,20.91,2.66,8.65,22.69,0.03,67.05,24.4,0.2,18.48026558,1.991884913,5.34857986,1.623017337,5.459240133,38.17779417,17.8531907,3.2,9.042644288,55865,29567,17.57150197,5994,3.63
Powder River,29.22,2.27,6.16,25.04,0,75.2,18.6,1.6,35.13824885,3.456221198,8.294930876,0.576036866,4.838709677,33.52534562,8.294930876,2.7,5.314846909,55833,33666,16.58001155,1702,0.51
Powell,20.37,2.32,9.82,18.79,0.01,66.04,14.76,3.9,10.9267503,0.445163901,9.874544719,3.682719547,3.844597329,45.24484015,10.9267503,2.6,6.957172246,53111,25255,11.85711614,6999,2.99
Prairie,33.36,2.49,13.05,25.66,0,75.62,18.84,8.2,27.40213523,0,4.62633452,3.380782918,8.540925267,45.01779359,6.049822064,3.6,9.607351713,44500,27699,16.45781119,1091,0.63
Ravalli,26.56,2.32,7.4,28.38,0.02,77.17,19.28,4.6,3.976337449,1.177983539,9.974279835,7.181069959,6.033950617,46.34259259,13.17386831,3.6,5.220578067,59640,34836,10.78919467,45959,18.48
Richland,15.15,2.5,4.61,16.24,-0.01,67.91,24.47,1.1,6.020187455,9.516943043,9.589041096,5.209084355,7.606344629,39.02307138,12.72530642,4,4.429542045,62530,30143,7.306097238,11283,5.51
Roosevelt,11.38,3.41,9.6,19.42,0.06,66.18,30.89,-1,7.418397626,3.318046938,7.553277583,0.809279741,5.988670084,41.62395468,15.96978689,4.2,16.62039253,47182,19373,32.34083293,10821,4.58
Rosebud,16.12,2.85,10.53,19.31,0.05,65.69,27.05,-2.9,7.87130135,11.40476874,8.273484631,0.459638035,10.51422005,41.53978742,6.061476587,4,9.15720263,59339,26638,19.94022714,8124,1.66
Sanders,31.44,2.24,8.97,18.98,0.01,76.22,17.63,5.4,8.431188351,0.305307656,9.300140911,6.24706435,8.994833255,42.03851574,14.77219352,4.8,5.43397473,46848,27287,16.78916508,12959,4.49
Sheridan,23.91,2.38,7.4,25.7,0,77.15,21.28,2.6,17.01526286,9.723007349,7.348784624,1.752402487,3.957037875,42.45336348,9.553420011,3.3,3.120485409,58786,39287,10.2860445,3527,2.11
Silver Bow,19.04,2.24,6.24,27.97,0.13,69.8,19.96,3.8,1.512906015,2.414474497,7.465728047,4.656045449,8.824255897,50.487835,12.90601457,3.6,8.793992048,50331,30459,15.97408335,35411,48.93
Stillwater,23.57,2.36,7.29,27.95,0,82.11,20.84,4.5,8.704933586,15.44117647,8.44402277,6.333017078,6.522770399,37.38140417,9.463946869,2.9,2.151870212,72906,38767,5.903560162,9044,4.99
Sweet Grass,27.51,2.64,3.94,22.11,0.03,78.26,20.53,3.7,12.53481894,4.122562674,15.76601671,7.019498607,4.902506964,34.7632312,10.97493036,2.4,3.332422835,59238,31237,5.189838842,3723,1.98
Teton,22.29,2.45,7.55,25.18,0.06,75.62,23.42,2.2,19.22385914,0.826446281,10.49227452,2.299676608,4.922745239,37.72906935,13.00754581,3.1,7.192118227,60431,28992,13.9408867,6269,2.74
Toole,18.39,2.47,10.54,26.15,0,60.83,20.12,-2.1,8.822212271,2.194357367,4.388714734,0.179131214,7.568293775,51.00761308,9.225257501,2.6,1.50697256,54137,29408,8.097165992,5011,2.60
Treasure,28.87,2.07,8.93,29.33,0,71.64,23.75,1.8,38.48314607,0.561797753,3.651685393,0,15.73033708,21.62921348,8.146067416,3.2,2.597402597,55313,32310,9.523809524,768,0.78
Valley,23.48,2.57,7,19.07,0.01,76.42,23.19,0.2,14.03912543,0.575373993,7.767548907,1.927502877,8.256616801,41.8296893,14.47065593,3.1,3.375641372,53667,28361,12.78692952,7537,1.54
Wheatland,24.79,2.45,9.45,17.81,0,75.69,22.18,1.6,19.86754967,3.708609272,9.801324503,3.046357616,7.947019868,29.53642384,14.70198676,5.3,16.08357629,38893,23428,22.35179786,2059,1.45
Wibaux,25.83,2.37,7.36,24.17,0,79.38,22.09,-4.9,21.35306554,4.862579281,4.4397463,0.422832981,10.35940803,36.36363636,8.245243129,3.8,2.805611222,49000,28228,12.6252505,934,1.05
Yellowstone,17.22,2.39,4.98,33.67,0.06,68.94,23.17,3.1,1.189477141,1.283127182,8.107417813,4.62655526,6.930103015,50.47615573,15.71009839,3.2,4.538294202,65656,38186,10.94879104,167146,62.55
Nebraska,15.93,2.48,8.28,32.95,0.05,66.76,24.75,2.1,4.086111608,0.143381005,7.008277758,10.30999349,5.959254498,45.31501825,13.40380182,2.5,4.484458146,66644,35189,10.28972644,1963692,25.53
Adams,18.41,2.35,8.43,25.85,0.15,68.32,23.6,1.1,6.864235056,0,4.571935157,16.31838906,4.641590679,46.63120567,13.24088146,2.4,5.695520377,57783,32032,13.13573594,31027,55.40
Antelope,24.19,2.4,7.68,18.41,0,74.07,23.38,-5.6,23.88105457,0.245248314,6.100551809,5.916615573,4.169221337,33.29245861,15.9411404,1.7,4.246421103,55802,27874,10.82515683,6279,7.34
Arthur,21.43,2.62,4.38,28.13,0,73.33,27.19,2.7,44.01709402,0,4.273504274,3.418803419,1.709401709,26.92307692,13.67521368,2.6,4.661016949,59375,26662,11.22881356,439,0.61
Banner,23.74,2.57,7.25,27.29,0,70.21,23.89,0,37.21682848,0,1.618122977,6.796116505,3.55987055,32.68608414,4.530744337,2.1,2.662229617,57917,35115,2.99500832,692,0.90
Blaine,22.51,1.91,7.96,22.84,0,78.45,20.42,-1.6,40.77669903,0,10.67961165,4.854368932,4.854368932,28.6407767,5.825242718,2.4,2.601156069,49464,35994,8.670520231,461,0.61
Boone,22.9,2.4,5.18,19.53,0,78.56,23.94,1.2,20.75203973,0.390209294,5.640297978,11.13870167,4.85987939,35.36715147,12.69953884,1.6,3.439203157,63668,35146,6.295809058,5386,7.83
Box Butte,19.31,2.33,9.47,18.74,0.06,74.96,24.52,3.8,5.906696765,0.263355907,4.64635064,7.279909707,22.44168548,40.03009782,10.85402558,2.4,5.146989762,63366,29634,12.36028928,10604,10.08
Boyd,29.34,2.22,4.93,16.84,0,82.28,19.23,-0.9,17.41071429,0,6.696428571,4.6875,13.39285714,35.9375,14.39732143,2,6.299212598,54464,31460,10.57367829,1789,3.35
Brown,25.63,2.35,6.26,22.48,0.03,80.34,20.5,1.4,19.7327044,0,13.12893082,6.761006289,4.559748428,37.73584906,9.748427673,2.3,2.609334803,43942,28256,7.203234105,2908,2.38
Buffalo,15.38,2.48,7.7,34.53,0.04,65.94,24.05,3.2,4.772652809,0.123775893,6.086861553,11.64221486,4.499617751,46.70355674,17.60894099,2,4.730056576,65810,32616,12.10591625,50339,51.73
Burt,24.37,2.37,8.94,23.1,0,78.53,22.2,3.8,9.465020576,0.377229081,11.52263374,10.04801097,6.138545953,37.72290809,13.64883402,2.4,7.725969519,55769,31714,13.47517731,6709,13.67
Butler,20.47,2.4,6.25,23.82,0,78.81,23.8,3,9.641306831,0.456933973,5.894448252,17.31779758,9.115832762,36.25771076,12.38291067,2.2,5.157032873,64837,35148,8.18770622,8444,14.31
Cass,17.94,2.61,5.69,29.77,0.02,83.18,23.86,2.3,2.901769191,0.777259605,9.386335036,7.957657858,9.179065808,39.6772522,13.57613443,2.7,2.063204896,78251,36971,5.808537665,27017,47.72
Cedar,21.67,2.51,5.71,21.74,0.02,82.37,25.19,3.2,17.75827144,0.180058519,5.671843349,11.83884763,5.131667792,37.15957686,12.31150124,1.8,1.510169285,69490,31879,5.845816588,8330,11.32
Chase,20.83,2.4,12.1,22.41,0.03,76.55,24.25,-1,20.36930179,0,7.674552799,1.731102135,5.135603001,34.79515291,16.15695326,1.6,1.5130674,55690,32446,8.143053645,3826,4.35
Cherry,22.05,2.52,2.73,25.81,0.04,59.98,22.4,3,16.72824992,0,7.35639906,3.661404098,3.191132012,41.7198522,14.88075244,1.6,2.699724518,57719,29130,7.805325987,5458,0.92
Cheyenne,20.99,2.21,6.26,22.58,0.01,64.6,22.68,1,6.451612903,0.843348092,4.638414506,5.376344086,9.297912714,40.50179211,20.59877715,2.8,6.840598155,53674,30275,11.58129176,9529,7.92
Clay,20.33,2.48,7.03,20.03,0,80.32,24.16,-0.4,14.54248366,0.326797386,6.895424837,11.24183007,6.209150327,41.24183007,12.05882353,2.3,3.05203469,70690,32604,8.939292862,6078,10.67
Colfax,13.43,2.94,26.57,15.13,0.52,76.69,30.31,1.9,11.82349613,0,4.865170658,34.07505186,5.317744673,26.87158212,9.504054309,1.9,4.000385579,70381,26972,9.591285907,10498,25.71
Cuming,21.54,2.41,10.63,23.61,0.01,69.33,24.6,1.8,9.751924722,1.005132592,7.249786142,13.43028229,3.635585971,36.35585971,14.62788708,1.7,2.769989907,63125,32608,5.809128631,8984,15.80
Custer,22.43,2.34,5.57,23.46,0,70.36,23.57,1,18.98053753,0.074142725,8.711770158,8.656163114,4.392956441,38.62835959,12.10379981,1.6,4.978065993,57715,32864,12.01602136,10460,4.09
Dakota,13.52,2.92,22.07,13.79,0.09,65.43,29.02,2.8,1.649020894,0,7.130141479,29.58868172,6.418064274,35.54764359,10.83106905,3,7.004002287,63053,27425,11.75910044,21241,81.66
Dawes,18.83,2.18,5.09,36.43,-0.02,63.53,19.9,1.5,9.141531323,0.139211137,5.54524362,4.454756381,4.965197216,52.55220418,11.43851508,1.9,7.221773107,51925,26289,13.91808138,8148,5.87
Dawson,16.73,2.69,22.28,16.14,0.22,65.84,28.14,2.4,7.393186831,0.114369741,7.352340495,24.98978842,8.242790622,31.41900172,13.56915285,2.1,3.261509974,58402,31039,12.1580675,23898,23.80
Deuel,25.03,2.42,9.54,19.52,0,82.66,21.44,2,9.778812573,0,4.423748545,5.82072177,8.149010477,49.12689173,16.64726426,2.1,2.569593148,50924,30115,8.137044968,1865,4.18
Dixon,20.8,2.49,15.58,21.24,0.02,76.53,24.76,2.1,8.043626449,0.340831629,7.770961145,20.51806408,5.930470348,40.79754601,8.75937287,2.1,2.358660425,58849,31920,10.76701476,5545,11.77
Dodge,18.79,2.48,10.76,19.74,0.05,64.39,24.53,1.7,3.501561729,0.115074799,8.537454107,16.0995123,5.238643213,41.20773741,15.55701682,2.4,4.399823234,60962,30466,11.0285588,37103,70.25
Douglas,13.33,2.48,8.81,40.75,0.07,62.13,25.41,2.4,0.825325865,0.035711215,7.141581742,8.137858518,5.43736319,49.82772645,12.58787274,3,4.67810128,70683,38929,10.70529145,585008,1790.79
Dundy,24.49,2.26,9.42,30.4,0,77.48,19.77,0.8,18.4418146,0.493096647,7.495069034,3.353057199,3.353057199,34.51676529,17.85009862,1.6,4.914529915,53696,30492,13.72863248,1635,1.80
Fillmore,22.93,2.27,5.63,22.18,0,79.81,22.72,3.6,14.17534431,0.604635539,6.718172657,8.666442728,8.330534095,34.1283171,15.85488747,1.9,2.110571535,66410,39883,7.06014195,5546,9.65
Franklin,27.1,2.35,7.7,16.47,0,82.31,21.39,2.9,18.92488954,0,4.786450663,7.36377025,8.321060383,35.1988218,15.16936672,2.2,4.607808653,52400,29464,18.1146676,2903,5.02
Frontier,24.18,2.38,5.8,24.55,0,69.8,21.36,2.4,18.89168766,0.251889169,6.04534005,6.7170445,7.220822838,37.86733837,12.0906801,1.7,4.420350292,59573,29533,8.882402002,2555,2.58
Furnas,25,2.3,9.59,20.97,0,79.05,22.48,-0.5,13.39590444,0.042662116,7.679180887,5.546075085,10.1109215,39.80375427,12.03071672,1.9,3.239220836,57284,30457,9.126723572,4604,6.45
Gage,20.82,2.34,9.1,20.23,0.01,70.38,22.62,1.3,5.384128133,0.063342684,6.198534069,17.42828703,5.682743643,42.08668899,13.01239707,2.4,5.979816944,55000,30918,13.80896503,21616,25.49
Garden,27.53,1.96,6.17,26.51,0,78.87,18.94,5,18.12255541,0,5.475880052,1.955671447,6.258148631,45.37157758,10.56062581,2.1,3.825779871,43478,36476,6.886403767,1847,1.10
Garfield,29.51,2.31,3.26,29.4,0,81.56,21.07,-1,18.25641026,0,5.025641026,9.025641026,1.333333333,40,8.820512821,2,2.41360395,57888,29177,10.7515085,1839,3.18
Gosper,23.4,2.35,6,31,0,80.9,22.03,9.8,23.84259259,0,5.671296296,7.87037037,3.240740741,35.99537037,11.80555556,1.7,3.154929578,69886,35029,5.014084507,1824,4.13
Grant,23.24,2.24,7.07,28.27,0,72.13,22.42,2.4,28.85714286,0,7.142857143,2.857142857,5.714285714,38,11.42857143,1.4,4.624277457,56806,27321,15.75144509,579,0.79
Greeley,25.55,2.4,8.27,16.47,0,83.04,23.4,1.1,22.28739003,0.488758553,6.256109482,3.03030303,4.301075269,35.58162268,18.27956989,1.9,5.758683729,48472,26450,13.52833638,2169,3.84
Hall,14.78,2.6,15.1,21.73,0.14,63.22,27.02,3.8,2.889347516,0.06667725,9.039530084,19.35227814,5.708842673,37.97110652,14.91030322,2.9,5.557089716,60720,30866,11.93287958,61979,115.11
Hamilton,20.01,2.6,3.29,26.34,0,79.34,25.46,3.3,10.65726726,0.20733983,6.676342525,10.03524777,6.821480406,38.48227244,10.51212938,2.1,1.479321888,71211,33407,2.580714826,9386,17.39
Harlan,27.24,2.6,7.14,25.34,0,82.46,20.73,3.5,14.70396877,0.52049447,4.619388419,9.173715029,3.253090436,40.79375407,16.33051399,1.9,2.58186398,59432,32259,7.33627204,3091,5.55
Hayes,26.64,2.52,6.58,18.81,0,73.45,22.78,-1.8,35.22727273,0.681818182,7.045454546,4.090909091,4.090909091,37.04545455,2.5,1.3,3.928170595,51389,29007,13.01907969,843,1.20
Hitchcock,25.84,2.38,5.01,18.26,0,75.05,22.29,1.4,16.59886086,1.220504475,6.834825061,2.92921074,8.787632221,30.10577705,20.26037429,2.3,6.247589665,47025,28763,10.52834555,2586,3.68
Holt,21.94,2.48,6.4,26.29,0.05,71.63,24.13,0.1,16.62264151,0.358490566,5.094339623,6.773584906,6.622641509,41.60377358,11.66037736,1.7,2.986857826,60592,32544,8.622062923,10049,4.20
Hooker,28.97,2.16,7.19,26.43,0,58.88,19.27,6,24.375,0,6.25,1.875,5,41.5625,7.5,1.6,4.733727811,51333,29916,8.579881657,734,0.99
Howard,20.77,2.54,4.69,20.17,0.02,76.2,24.63,3.3,10.52795031,0.962732919,4.440993789,10.37267081,6.832298137,37.42236025,17.42236025,2.2,2.104770814,64167,29201,6.376676021,6531,11.37
Jefferson,23.77,2.27,8.31,16.94,0.01,68.48,22,0.8,16.98808849,0,5.445263755,10.89052751,9.132161089,37.69143505,13.04594441,1.8,4.272174282,51587,28313,10.65214316,7176,12.70
Johnson,18.03,2.44,11.52,18.66,0.02,71.59,18.22,-2.1,5.633802817,0.33997086,8.353569694,13.21029626,8.110733366,35.16270034,13.35599806,2.9,2.647610122,53696,25099,6.701030928,5316,14.07
Kearney,19.68,2.42,5.18,26.92,0.09,75.56,25.18,1.5,13.67176233,0.173060283,6.720507644,10.81626767,4.730314393,42.45745601,11.7969426,1.8,4.151348039,68606,34171,9.237132353,6674,12.96
Keith,26.41,2.2,10.39,20.16,-0.01,76.37,21.82,1.5,10.03996004,1.673326673,6.218781219,4.67032967,9.040959041,36.43856144,21.47852148,2,3.042843233,54303,32842,13.01119766,8279,7.85
Keya Paha,31.99,2.87,4.69,27.83,0,80,20.42,1.4,32.85123967,0,11.98347107,4.545454546,3.099173554,33.88429752,8.67768595,1.7,2.00845666,54583,32282,6.131078224,787,0.99
Kimball,25.25,2.39,12.06,12.72,0.03,69.91,19.57,-0.1,4.275402554,3.053858967,8.828428651,12.38200999,6.662965019,40.47751249,12.04886174,2.2,3.551136364,55428,26682,11.93181818,3412,3.61
Knox,25.04,2.49,7.62,18.83,0.01,75.99,24.54,1.9,17.29323308,0.048508368,6.93669658,7.543051176,4.656803299,40.40747029,11.90880427,2,3.660162405,58043,29621,10.22906314,8401,7.57
Lancaster,14.34,2.4,6.67,40.12,0.06,59.62,22.94,1.9,1.368209256,0.094854843,6.600172463,8.956596723,4.451853981,49.64645013,13.16585226,2.4,5.780022812,65086,35158,12.01140622,324514,385.18
Lincoln,19.96,2.37,6.09,21.32,0.03,68.39,23.36,2.1,5.354575257,0.023005694,6.821188244,3.146028642,16.46057399,42.80784494,14.79841261,2.2,5.418473801,61309,32424,10.98347204,34133,13.52
Logan,22.07,2.7,4.07,26.37,0.28,76.88,24.58,-0.2,23.29411765,0,7.764705882,4.705882353,16.47058824,28.23529412,5.411764706,1.7,4.971098266,60250,25624,8.554913295,687,1.25
Loup,25.54,2.52,1.68,18.03,0,69.7,20.43,-1,26.22478386,0,10.08645533,4.034582133,3.746397695,30.83573487,12.68011527,2,1.203007519,46667,26145,6.165413534,604,1.08
McPherson,24.56,2.36,6.97,23.86,0,73.13,19.05,-1.4,27.41312741,0,2.702702703,0,15.05791506,45.17374517,5.791505792,1.6,3.368421053,53750,30914,8,379,0.46
Madison,16.05,2.47,7.91,24.26,0.03,67.62,24.86,2.8,4.344271231,0.141720266,6.933391475,19.055925,4.04992914,39.62716668,14.87517715,2.4,4.982802971,55375,31506,12.0494812,35337,62.14
Merrick,20.72,2.41,6.85,16.34,0.03,78.67,24.05,3.2,11.78801387,0.569588905,6.290242694,10.94601288,5.423476969,37.24616147,11.98613175,2.3,5.760063559,57778,28545,11.05667373,7665,15.74
Morrill,21.6,2.4,9.37,19.6,0.02,77.9,22.24,1.1,16.07310216,0,5.857544517,4.545454546,12.65229616,41.04967198,12.08997188,2.5,3.491495076,50859,27185,7.452999105,4574,3.20
Nance,20.83,2.52,6.95,18,0,83.62,23.31,1.1,16.60671463,2.338129496,7.553956835,4.976019185,9.652278178,36.69064748,14.44844125,1.9,2.035855363,55473,29345,12.8532361,3390,7.65
Nemaha,19.97,2.32,9.15,29.38,0.01,73.94,23.07,2.4,7.587908698,0.154225787,5.2745219,9.561998766,14.77483035,41.94941394,11.75200494,2.2,3.938461539,53081,29428,13.70769231,7064,17.36
Nuckolls,26.79,2.36,7.86,22.66,0.02,80.41,19.37,1.8,17.91183295,0.835266821,5.429234339,3.897911833,7.47099768,38.23665893,19.16473318,1.8,3.098868667,61667,35087,6.22233153,4060,7.12
Otoe,19.68,2.49,7.02,26.36,0.07,75.1,24.21,3,5.300701021,0.9592916,5.878735703,9.728200713,8.498339688,46.13208707,11.36391588,2.3,7.068580542,70072,33596,12.15948963,15930,25.85
Pawnee,28.38,2.37,14.77,16.04,0,83.63,21.97,2.6,14.05975395,0,13.62038664,17.13532513,5.360281195,31.45869947,10.80843585,1.8,3.893524037,51354,26631,16.8057211,2548,5.90
Perkins,23.2,2.5,10.53,24.17,0,80.65,25.54,1.1,21.70542636,0.352360818,9.231853418,4.4397463,8.8794926,33.75616631,12.12121212,1.4,4.409171076,57250,30216,7.936507937,2832,3.24
Phelps,20.28,2.31,7.95,25.82,0.02,73.47,23.72,0.4,10.97453907,0.219490781,8.165057068,13.38893766,5.443371378,39.46444249,12.31343284,1.7,4.912928151,61606,33052,12.16699343,8937,16.61
Pierce,19.49,2.51,5.62,22.72,0,77.18,25.19,1.5,12.4668435,0.079575597,5.75596817,9.867374005,7.00265252,39.01856764,13.68700265,2.1,5.660641726,62299,31122,9.44374387,7313,12.76
Platte,17.41,2.53,11.43,23.54,0.08,73.79,26.25,3.7,6.119461803,0.304002702,8.140516805,25.6431909,5.224342735,33.19259134,14.71598266,2.1,1.761513597,64105,31508,7.232881587,34241,50.88
Polk,22.73,2.63,8.72,18.13,0,84.83,22.48,1.3,15.5868197,0.296186598,6.108848575,13.69863014,7.219548315,34.50573862,12.77304702,1.9,3.112840467,66486,31245,6.809338521,5174,11.89
Red Willow,20.77,2.39,7.34,23.63,0.02,69.92,22.52,0.9,6.208425721,0.36954915,6.060606061,9.053954176,7.742054693,40.41019956,19.40133038,2,3.951807229,53387,31942,11.41204819,10623,14.93
Richardson,24.11,2.14,6.44,19.43,0,75.59,21.6,2.1,11.50168002,0,11.01059705,12.04445593,7.417937452,39.0798656,12.69061773,2.4,4.96006184,46085,30164,11.11826849,7759,14.26
Rock,27.1,2.28,4.09,29.63,0,79.43,19.49,0.8,30.59701493,0,4.328358209,0.895522388,7.014925373,32.68656716,17.01492537,1.3,2.777777778,55129,34623,9.920634921,1264,1.25
Saline,14.9,2.65,19.81,18.22,0.16,71.69,26.64,0.3,4.57828042,0,8.216378253,20.88840441,6.976427306,39.25602943,11.51383022,2.3,4.834643334,58011,27931,12.76879727,14192,24.90
Sarpy,12.04,2.7,4.49,41.13,0.01,70.01,27.5,2.3,0.621528025,0.038591609,6.743375953,6.610336458,6.412300568,47.92773213,13.66447642,2.4,2.37697367,88408,39804,5.553056109,193418,800.52
Saunders,18.39,2.51,5.32,29.07,0,79.5,25.41,2.3,4.82788671,0.819172113,8.583877996,11.32026144,7.276688453,40.08714597,13.52505447,2.2,3.410660039,76485,37915,6.632606094,22787,29.75
Scotts Bluff,19.27,2.39,10.64,25.03,0.01,69.22,24.15,0.7,4.271123491,0.069637883,7.776230269,7.712395543,6.911559889,43.86606314,16.68407614,2.8,3.731068648,56588,30326,11.96319887,35745,48.79
Seward,17.2,2.47,5.63,30.54,0,72.72,23.81,1.7,4.513293311,0.12864494,7.890222985,13.77572899,6.850343053,46.16209262,9.273156089,2.5,2.425776187,73892,33181,7.079809888,17603,30.82
Sheridan,26.31,2.41,10.14,20.05,0.02,67.35,22.74,1.3,16.13553852,0.564743848,4.437273094,6.817265026,7.341670028,36.42597822,17.54739814,1.8,7.023081476,47901,28876,12.90195305,5095,2.10
Sherman,27.27,2.22,8.37,20.47,0,74.28,21.39,2.5,17.43886744,0,6.370656371,12.35521236,5.341055341,36.55083655,13.12741313,2.1,4.025929717,57579,29911,9.177755032,2964,5.23
Sioux,29.87,2.36,5.23,25.49,0.09,67.1,20.26,0.8,36.21013133,0.187617261,1.500938086,2.814258912,6.191369606,27.39212008,12.00750469,1.8,3.052728955,46769,29201,10.17576318,1143,0.55
Stanton,18.74,2.63,5.21,20.53,0.03,79.54,25.8,3,7.565891473,0.620155039,9.209302326,9.984496124,7.596899225,33.36434109,19.1627907,2.1,4.702842377,70583,33241,6.546080965,5816,13.66
Thayer,24.51,2.4,6.48,22.75,0,77.38,22.92,-2.6,21.08042242,0.081234769,6.214459789,13.07879773,4.914703493,33.06255077,12.02274574,1.7,3.640826345,56111,30550,9.163428104,4913,8.77
Thomas,27.06,1.99,7.64,24.49,0,63.6,21.67,1.5,36.85897436,0,2.243589744,1.602564103,8.653846154,34.29487179,7.051282051,2.6,2.491103203,51696,35678,7.295373666,673,0.94
Thurston,11.62,3.34,9.47,18.93,0.01,60.22,33.41,4.1,7.306273063,0,4.981549816,10.11070111,2.804428044,44.50184502,8.487084871,3.3,8.520446097,56223,21471,20.5204461,6620,17.21
